itemId,itemName,category,genreName,typeId,typeName,colorId,colorName,colorLabel,description
IT_CLT_LI_03,生命の脈動を封じた赤い旅靴,CLT,衣服,CLT_03,旅靴,LI,赤色,生命 (Life),"生命の脈動を封じた赤い旅靴。葉脈を通じて活力が足先まで行き渡り、冷えや疲れから旅人を守る。"
IT_CLT_ME_04,金属の鋲で補強された頑丈な革帯,CLT,衣服,CLT_04,革帯,ME,紫色,精神・鉄 (Mental/Metal),"金属の鋲で補強された頑丈な革帯。多くの道具を吊るしても型崩れせず、腰回りの構造を強化する。"
IT_CLT_EL_04,霊薬を配合した青緑の革帯,CLT,衣服,CLT_04,革帯,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の革帯。浸透する清涼感が腰の負担を和らげ、長時間の立ち仕事を僅かに楽にする。"
IT_CLT_SA_04,乾燥した砂の術理を宿した革帯,CLT,衣服,CLT_04,革帯,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した革帯。琥珀の術理が湿気による革の劣化を防ぎ、常に最高の状態を保つ。"
IT_CLT_AS_04,星明かりを映す青い革帯,CLT,衣服,CLT_04,革帯,AS,青色,星明かり (Astral),"星明かりを映す青い革帯。方位の感覚を僅かに高め、広大な砂漠でも自分の位置を予感しやすくなる。"
IT_CLT_LI_04,生命の脈動を封じた赤い革帯,CLT,衣服,CLT_04,革帯,LI,赤色,生命 (Life),"生命の脈動を封じた赤い革帯。葉脈のように活力が腰から全身へ広がり、身体のキレを僅かに良くする。"
IT_CLT_ME_05,金属繊維を裏地に用いた頑丈な頭巾,CLT,衣服,CLT_05,頭巾,ME,紫色,精神・鉄 (Mental/Metal),"金属繊維を裏地に用いた頑丈な頭巾。砂塵から顔を守りつつ、頭部を物理的な衝撃から保護する。"
IT_CLT_EL_05,霊薬を染み込ませた青緑の頭巾,CLT,衣服,CLT_05,頭巾,EL,青緑色,元素 (Elemental),"霊薬を染み込ませた青緑の頭巾。浸透する清涼感が頭部を冷やし、熱中症や意識の混濁を防いでくれる。"
IT_CLT_SA_05,乾燥した砂の術理を宿した頭巾,CLT,衣服,CLT_05,頭巾,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した頭巾。琥珀の術理が砂漠の強烈な光を遮り、視界と体力を守ってくれる。"
IT_CLT_AS_05,星明かりを映す青い頭巾,CLT,衣服,CLT_05,頭巾,AS,青色,星明かり (Astral),"星明かりを映す青い頭巾。方位の感覚を僅かに鋭くし、視界の悪い夜間でも目的地を予感させる。"
IT_CLT_LI_05,生命の脈動を封じた赤い頭巾,CLT,衣服,CLT_05,頭巾,LI,赤色,生命 (Life),"生命の脈動を封じた赤い頭巾。葉脈を通じて活力が脳へ供給され、疲労による判断ミスを減らしてくれる。"
IT_DAY_ME_01,金属の術理で構造を強化した頑丈な油灯,DAY,日用,DAY_01,油灯,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化した頑丈な油灯。衝撃に強く、中の油が漏れる心配をせずに持ち運べる。"
IT_DAY_EL_01,霊薬を燃料に混ぜた青緑の油灯,DAY,日用,DAY_01,油灯,EL,青緑色,元素 (Elemental),"霊薬を燃料に混ぜた青緑の油灯。浸透する清涼な香りが広がり、狭い洞窟などでの息苦しさを和らげる。"
IT_DAY_SA_01,乾燥した砂を燃料の吸着材に使った油灯,DAY,日用,DAY_01,油灯,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂を燃料の吸着材に使った油灯。琥珀の術理が油の酸化を防ぎ、常に均一な明るさを保つ。"
IT_DAY_AS_01,星明かりの術理を帯びた青い油灯,DAY,日用,DAY_01,油灯,AS,青色,星明かり (Astral),"星明かりの術理を帯びた青い油灯。方位の感覚を灯火と共に広げ、夜間でも進むべき道を僅かに示す。"
IT_DAY_LI_01,生命の脈動を封じた赤い油灯,DAY,日用,DAY_01,油灯,LI,赤色,生命 (Life),"生命の脈動を封じた赤い油灯。葉脈のように温かい光が広がり、着用者の活力を僅かに呼び起こす。"
IT_DAY_ME_02,金属の術理で構造を強化した方位磁針,DAY,日用,DAY_02,方位磁針,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化した方位磁針。砂嵐や振動の中でも針が乱れにくく、正確な北を指し続ける。"
IT_DAY_EL_02,霊薬を針に塗布した青緑の方位磁針,DAY,日用,DAY_02,方位磁針,EL,青緑色,元素 (Elemental),"霊薬を針に塗布した青緑の方位磁針。浸透する癒やしの術理が、持ち主の精神的な迷いを僅かに静めてくれる。"
IT_DAY_SA_02,乾燥した砂を土台に用いた方位磁針,DAY,日用,DAY_02,方位磁針,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂を土台に用いた方位磁針。琥珀の術理が湿気による狂いを防ぎ、砂漠での信頼性を高めている。"
IT_DAY_AS_02,星明かりの術理を帯びた青い方位磁針,DAY,日用,DAY_02,方位磁針,AS,青色,星明かり (Astral),"星明かりの術理を帯びた青い方位磁針。方位の感覚がダイレクトに伝わり、夜空が見えない場所でも北を予感させる。"
IT_DAY_LI_02,生命の脈動を封じた赤い方位磁針,DAY,日用,DAY_02,方位磁針,LI,赤色,生命 (Life),"生命の脈動を封じた赤い方位磁針。葉脈のように活力が針に伝わり、持ち主の生存本能と同期して北を指す。"
IT_DAY_ME_03,金属の板を装丁に使った頑丈な手帳,DAY,日用,DAY_03,手帳,ME,紫色,精神・鉄 (Mental/Metal),"金属の板を装丁に使った頑丈な手帳。構造強化の術理により、過酷な環境でも記録が散逸するのを防ぐ。"
IT_DAY_EL_03,霊薬を配合したインクを用いる青緑の手帳,DAY,日用,DAY_03,手帳,EL,青緑色,元素 (Elemental),"霊薬を配合したインクを用いる青緑の手帳。浸透する癒やしの術理が、書くことで精神を穏やかに整えてくれる。"
IT_DAY_SA_03,乾燥した砂の術理を宿した手帳,DAY,日用,DAY_03,手帳,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した手帳。琥珀の術理が紙の劣化を防ぎ、砂漠の乾いた風の中でも記録を不朽に保つ。"
IT_DAY_AS_03,星明かりを映す青い手帳,DAY,日用,DAY_03,手帳,AS,青色,星明かり (Astral),"星明かりを映す青い手帳。方位の感覚を整理するための術理があり、夜間の探索記録をより正確なものにする。"
IT_DAY_LI_03,生命の脈動を封じた赤い手帳,DAY,日用,DAY_03,手帳,LI,赤色,生命 (Life),"生命の脈動を封じた赤い手帳。葉脈のように活力が記録と共に全身へ巡り、読み返すたびに元気が出る。"
IT_DAY_ME_04,金属繊維を織り込んだ頑丈な寝袋,DAY,日用,DAY_04,寝袋,ME,紫色,精神・鉄 (Mental/Metal),"金属繊維を織り込んだ頑丈な寝袋。構造強化により冷気を物理的に遮断し、安全な休息場所を提供する。"
IT_DAY_EL_04,霊薬を染み込ませた青緑の寝袋,DAY,日用,DAY_04,寝袋,EL,青緑色,元素 (Elemental),"霊薬を染み込ませた青緑の寝袋。浸透する清涼感が心地よい眠りを誘い、砂漠の熱による疲労を癒やしてくれる。"
IT_DAY_SA_04,乾燥した砂の術理を宿した寝袋,DAY,日用,DAY_04,寝袋,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した寝袋。琥珀の術理が砂塵を弾き、砂漠のど真ん中でも清潔で乾いた眠りを約束する。"
IT_DAY_AS_04,星明かりの術理を帯びた青い寝袋,DAY,日用,DAY_04,寝袋,AS,青色,星明かり (Astral),"星明かりの術理を帯びた青い寝袋。方位の感覚を眠りの中でも保たせ、目覚めた瞬間の方向喪失を防いでくれる。"
IT_DAY_LI_04,生命の脈動を封じた赤い寝袋,DAY,日用,DAY_04,寝袋,LI,赤色,生命 (Life),"生命の脈動を封じた赤い寝袋。葉脈のように温もりが全身に伝わり、冷え切った身体を内側から回復させる。"
IT_DAY_ME_05,金属の術理で構造を強化した小さな鍵,DAY,日用,DAY_05,小鍵,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化した小さな鍵。変形に強く、どのような硬い鍵穴にも負けずに解錠を試みられる。"
IT_DAY_EL_05,霊薬を染み込ませた青緑の小鍵,DAY,日用,DAY_05,小鍵,EL,青緑色,元素 (Elemental),"霊薬を染み込ませた青緑の小鍵。浸透する清涼感が持ち主の手の震えを抑え、繊細な作業を僅かに助ける。"
IT_DAY_SA_05,乾燥した砂の術理を宿した小鍵,DAY,日用,DAY_05,小鍵,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した小鍵。琥珀の術理が鍵穴の詰まりを防ぎ、砂にまみれた古い扉でもスムーズに開けられる。"
IT_DAY_AS_05,星明かりの術理を帯びた青い小鍵,DAY,日用,DAY_05,小鍵,AS,青色,星明かり (Astral),"星明かりの術理を帯びた青い小鍵。方位の感覚を僅かに鋭くし、隠された鍵穴の位置を直感で予感させる。"
IT_DAY_LI_05,生命の脈動を封じた赤い小鍵,DAY,日用,DAY_05,小鍵,LI,赤色,生命 (Life),"生命の脈動を封じた赤い小鍵。葉脈のように活力が指先へ供給され、極限の緊張下でも確実な作業を可能にする。"
IT_WRK_ME_01,金属の術理で構造を強化した乳鉢,WRK,道具,WRK_01,乳鉢,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化した乳鉢。硬い鉱石を物理的に粉砕しても壊れず、安定した下準備を支える。"
IT_WRK_EL_01,霊薬を練り込んだ青緑の乳鉢,WRK,道具,WRK_01,乳鉢,EL,青緑色,元素 (Elemental),"霊薬を練り込んだ青緑の乳鉢。浸透する清涼感が素材の熱を払い、揮発しやすい成分を僅かに守ってくれる。"
IT_WRK_SA_01,乾燥した砂を錬成した保存力の高い乳鉢,WRK,道具,WRK_01,乳鉢,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂を錬成した保存力の高い乳鉢。琥珀の術理が素材の水分を奪い、劣化を抑えたまま加工ができる。"
IT_WRK_AS_01,星明かりを映す青い乳鉢,WRK,道具,WRK_01,乳鉢,AS,青色,星明かり (Astral),"星明かりを映す青い乳鉢。方位の感覚を僅かに高め、調合のタイミングを直感で掴みやすくしてくれる。"
IT_WRK_LI_01,生命の脈動を封じた赤い乳鉢,WRK,道具,WRK_01,乳鉢,LI,赤色,生命 (Life),"生命の脈動を封じた赤い乳鉢。葉脈のように活力が素材に伝わり、死んだ組織さえも僅かに活性化させる。"
IT_WRK_ME_02,金属の術理で構造を強化した頑丈なトング,WRK,道具,WRK_02,トング,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化した頑丈なトング。熱い素材を物理的な歪みなしに掴み、正確な作業を支える。"
IT_WRK_EL_02,霊薬を配合した青緑の金属トング,WRK,道具,WRK_02,トング,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の金属トング。浸透する清涼感が熱を逃がし、熱に弱い素材を傷つけずに扱える。"
IT_WRK_SA_02,乾燥した砂の術理を宿したトング,WRK,道具,WRK_02,トング,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿したトング。琥珀の術理が滑りを防ぎ、砂のように崩れやすい素材も確実に保持する。"
IT_WRK_AS_02,星明かりを映す青いトング,WRK,道具,WRK_02,トング,AS,青色,星明かり (Astral),"星明かりを映す青いトング。方位の感覚を仅かに研ぎ澄まし、魔力の重心を直感で掴む助けとなる。"
IT_WRK_LI_02,生命の脈動を封じた赤いトング,WRK,道具,WRK_02,トング,LI,赤色,生命 (Life),"生命の脈動を封じた赤いトング。葉脈のように活力がトングを通じて素材に伝わり、鮮度を僅かに補填する。"
IT_WRK_ME_03,金属の術理で構造を強化した小さな、るつぼ,WRK,道具,WRK_03,るつぼ,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化した小さな、るつぼ。物理的な圧力と高熱に耐え、素材の融合を安定して支える。"
IT_WRK_EL_03,霊薬を配合した青緑の、るつぼ,WRK,道具,WRK_03,るつぼ,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の、るつぼ。浸透する清涼感が過度な反応を抑え、安定した霊液の調合を助ける。"
IT_WRK_SA_03,乾燥した砂を錬成した保存力の高い、るつぼ,WRK,道具,WRK_03,るつぼ,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂を錬成した保存力の高い、るつぼ。琥珀の術理が不純物の混入を防ぎ、砂漠の工房でも高品質を保つ。"
IT_WRK_AS_03,星明かりを映す青い、るつぼ,WRK,道具,WRK_03,るつぼ,AS,青色,星明かり (Astral),"星明かりを映す青い、るつぼ。方位の感覚を僅かに鋭くし、素材が溶ける最適なタイミングを直感させる。"
IT_WRK_LI_03,生命の脈動を封じた赤い、るつぼ,WRK,道具,WRK_03,るつぼ,LI,赤色,生命 (Life),"生命の脈動を封じた赤い、るつぼ。葉脈のように活力が熱と共に巡り、素材の生命エネルギーを保護する。"
IT_WRK_ME_04,金属の術理で構造を強化した計量匙,WRK,道具,WRK_04,計量匙,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化した計量匙。物理的な変形が一切なく、常に一定の分量を正確に測り取れる。"
IT_WRK_EL_04,霊薬を配合した青緑の計量匙,WRK,道具,WRK_04,計量匙,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の計量匙。浸透する清涼感が素材の反応を僅かに整え、繊細な調合をサポートする。"
IT_WRK_SA_04,乾燥した砂の術理を宿した計量匙,WRK,道具,WRK_04,計量匙,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した計量匙。琥珀の術理が素材の吸着を防ぎ、一粒の無駄もなく正確に投入できる。"
IT_WRK_AS_04,星明かりを映す青い計量匙,WRK,道具,WRK_04,計量匙,AS,青色,星明かり (Astral),"星明かりを映す青い計量匙。方位の感覚を僅かに鋭くし、素材の魔力がどちらに偏っているかを予感させる。"
IT_WRK_LI_04,生命の脈動を封じた赤い計量匙,WRK,道具,WRK_04,計量匙,LI,赤色,生命 (Life),"生命の脈動を封じた赤い計量匙。葉脈のように活力が素材に伝わり、死んだ粉末にも一時の生を宿らせる。"
IT_WRK_ME_05,金属の術理で構造を強化したフラスコ,WRK,道具,WRK_05,フラスコ,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化したフラスコ。物理的な衝撃に強く、不安定な薬液を安全に保管・抽出できる。"
IT_WRK_EL_05,霊薬を配合した青緑のフラスコ,WRK,道具,WRK_05,フラスコ,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑のフラスコ。浸透する清涼感が容器内に満ち、中の薬液を常に最適な温度に保つ。"
IT_WRK_SA_05,乾燥した砂の術理を宿したフラスコ,WRK,道具,WRK_05,フラスコ,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿したフラスコ。琥珀の術理が外部の湿気を遮断し、デリケートな薬液を乾燥から守る。"
IT_WRK_AS_05,星明かりを映す青いフラスコ,WRK,道具,WRK_05,フラスコ,AS,青色,星明かり (Astral),"星明かりを映す青いフラスコ。方位の感覚を僅かに鋭くし、薬液が最も安定する方位を直感させる。"
IT_WRK_LI_05,生命の脈動を封じた赤いフラスコ,WRK,道具,WRK_05,フラスコ,LI,赤色,生命 (Life),"生命の脈動を封じた赤いフラスコ。葉脈のように活力が薬液に伝わり、容器自体が生命を育む繭となる。"
IT_TRV_ME_01,金属の板で補強された頑丈な地図筒,TRV,旅具,TRV_01,地図筒,ME,紫色,精神・鉄 (Mental/Metal),"金属の板で補強された頑丈な地図筒。物理的な衝撃や砂嵐から中の羊皮紙を確実に守ってくれる。"
IT_TRV_EL_01,霊薬を配合した青緑の地図筒,TRV,旅具,TRV_01,地図筒,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の地図筒。浸透する清涼感が羊皮紙の乾燥を防ぎ、記録が古くなるのを僅かに抑える。"
IT_TRV_SA_01,乾燥した砂の術理を宿した地図筒,TRV,旅具,TRV_01,地図筒,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した地図筒。琥珀の術理が湿気を完全に払い、数千年前の地図さえも当時のまま保存する。"
IT_TRV_AS_01,星明かりを映す青い地図筒,TRV,旅具,TRV_01,地図筒,AS,青色,星明かり (Astral),"星明かりを映す青い地図筒。方位の感覚を僅かに鋭くし、暗い夜道でも自分の位置を地図上で予感させる。"
IT_TRV_LI_01,生命の脈動を封じた赤い地図筒,TRV,旅具,TRV_01,地図筒,LI,赤色,生命 (Life),"生命の脈動を封じた赤い地図筒。葉脈のように活力が中の記録に伝わり、情報を読むたびに心身を僅かに元気にする。"
IT_TRV_ME_02,金属の術理で構造を強化した携帯水筒,TRV,旅具,TRV_02,携帯水筒,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化した携帯水筒。物理的な圧力に強く、馬に踏まれても中の水が漏れ出すことはない。"
IT_TRV_EL_02,霊薬を配合した青緑の携帯水筒,TRV,旅具,TRV_02,携帯水筒,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の携帯水筒。浸透する清涼感が中の水に癒やしの力を与え、喉の渇きを優しく癒やしてくれる。"
IT_TRV_SA_02,乾燥した砂の術理を宿した携帯水筒,TRV,旅具,TRV_02,携帯水筒,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した携帯水筒。琥珀の術理が中の温度を固定し、灼熱の砂漠でも水を冷たく保ってくれる。"
IT_TRV_AS_02,星明かりを映す青い携帯水筒,TRV,旅具,TRV_02,携帯水筒,AS,青色,星明かり (Astral),"星明かりを映す青い携帯水筒。方位の感覚を僅かに鋭くし、水を飲むたびに自分の立ち位置を再認識させる。"
IT_TRV_LI_02,生命の脈動を封じた赤い携帯水筒,TRV,旅具,TRV_02,携帯水筒,LI,赤色,生命 (Life),"生命の脈動を封じた赤い携帯水筒。葉脈のように活力が中の水に伝わり、飲むたびに全身が温かく満たされる。"
IT_TRV_ME_03,金属繊維を芯に入れた頑丈な縄束,TRV,旅具,TRV_03,縄束,ME,紫色,精神・鉄 (Mental/Metal),"金属繊維を芯に入れた頑丈な縄束。構造強化により、自重を超える重荷を吊るしても決して千切れない。"
IT_TRV_EL_03,霊薬を配合した青緑の縄束,TRV,旅具,TRV_03,縄束,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の縄束。浸透する清涼感が縄を扱う手の滑りを抑え、確実な作業をサポートする。"
IT_TRV_SA_03,乾燥した砂の術理を宿した縄束,TRV,旅具,TRV_03,縄束,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した縄束。琥珀の術理が砂漠の熱による縄の硬化を防ぎ、常にしなやかな状態を保つ。"
IT_TRV_AS_03,星明かりを映す青い縄束,TRV,旅具,TRV_03,縄束,AS,青色,星明かり (Astral),"星明かりを映す青い縄束。方位の感覚を僅かに鋭くし、暗闇で縄を辿る際の方向感覚を失わせない。"
IT_TRV_LI_03,生命の脈動を封じた赤い縄束,TRV,旅具,TRV_03,縄束,LI,赤色,生命 (Life),"生命の脈動を封じた赤い縄束。葉脈のように活力が縄を通じて伝わり、握るだけで着用者を僅かに元気づける。"
IT_TRV_ME_04,金属の板で底を補強した頑丈な旅袋,TRV,旅具,TRV_04,旅袋,ME,紫色,精神・鉄 (Mental/Metal),"金属の板で底を補強した頑丈な旅袋。構造強化により、鋭利な鉱石や武具を詰め込んでも破れる心配がない。"
IT_TRV_EL_04,霊薬を配合した青緑の旅袋,TRV,旅具,TRV_04,旅袋,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の旅袋。浸透する清涼感が中の食料や薬液の劣化を抑え、鮮度を僅かに守ってくれる。"
IT_TRV_SA_04,乾燥した砂の術理を宿した旅袋,TRV,旅具,TRV_04,旅袋,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した旅袋。琥珀の術理が外気の熱を遮断し、デリケートな素材を乾燥から守り抜く。"
IT_TRV_AS_04,星明かりを映す青い旅袋,TRV,旅具,TRV_04,旅袋,AS,青色,星明かり (Astral),"星明かりを映す青い旅袋。方位の感覚を僅かに鋭くし、暗闇でも必要な道具を直感で取り出しやすくする。"
IT_TRV_LI_04,生命の脈動を封じた赤い旅袋,TRV,旅具,TRV_04,旅袋,LI,赤色,生命 (Life),"生命の脈動を封じた赤い旅袋。葉脈のように活力が背中から全身へ伝わり、長旅の疲れを和らげてくれる。"
IT_TRV_ME_05,金属の術理で構造を強化した小さなランタン,TRV,旅具,TRV_05,小ランタン,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化した小さなランタン。砂嵐の中でも物理的な損傷を防ぎ、確実な足元を照らし出す。"
IT_TRV_EL_05,霊薬を燃料に混ぜた青緑の小ランタン,TRV,旅具,TRV_05,小ランタン,EL,青緑色,元素 (Elemental),"霊薬を燃料に混ぜた青緑の小ランタン。浸透する清涼感が周囲の空気を浄化し、長時間の地下探索を助ける。"
IT_TRV_SA_05,乾燥した砂の術理を宿した小ランタン,TRV,旅具,TRV_05,小ランタン,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した小ランタン。琥珀の術理が油の質を保ち、どんな過酷な環境下でも一定の光度を維持する。"
IT_TRV_AS_05,星明かりを映す青い小ランタン,TRV,旅具,TRV_05,小ランタン,AS,青色,星明かり (Astral),"星明かりを映す青い小ランタン。方位の感覚を光と共に広げ、夜の旅人が自分の位置を失わないよう導く。"
IT_TRV_LI_05,生命の脈動を封じた赤い小ランタン,TRV,旅具,TRV_05,小ランタン,LI,赤色,生命 (Life),"生命の脈動を封じた赤い小ランタン。葉脈のように活力が光と共に全身を巡り、歩くたびに活力が湧き出る。"
IT_TRD_ME_01,金属の術理で構造を強化した硬貨袋,TRD,貿易,TRD_01,硬貨袋,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化した硬貨袋。物理的な摩耗に強く、大量の金貨を詰め込んでも底が抜けない。"
IT_TRD_EL_01,霊薬を配合した青緑の硬貨袋,TRD,貿易,TRD_01,硬貨袋,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の硬貨袋。浸透する清涼感が持ち主の強欲を適度に鎮め、冷静な商談をサポートする。"
IT_TRD_SA_01,乾燥した砂の術理を宿した硬貨袋,TRD,貿易,TRD_01,硬貨袋,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した硬貨袋。琥珀の術理が中の金貨を常に磨き上げ、いつでも新品同様の輝きを保たせる。"
IT_TRD_AS_01,星明かりを映す青い硬貨袋,TRD,貿易,TRD_01,硬貨袋,AS,青色,星明かり (Astral),"星明かりを映す青い硬貨袋。方位の感覚を僅かに鋭くし、利益の出る方角を直感で予感させる助けとなる。"
IT_TRD_LI_01,生命の脈動を封じた赤い硬貨袋,TRD,貿易,TRD_01,硬貨袋,LI,赤色,生命 (Life),"生命の脈動を封じた赤い硬貨袋。葉脈のように活力が手元から全身へ伝わり、商いへの意欲を僅かに呼び起こす。"
IT_TRD_ME_02,金属の術理で構造を強化した商人秤,TRD,貿易,TRD_02,商人秤,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化した商人秤。物理的な誤差が一切なく、どのような環境でも正確な重量を量り出せる。"
IT_TRD_EL_02,霊薬を配合した青緑の商人秤,TRD,貿易,TRD_02,商人秤,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の商人秤。浸透する清涼感が商人の焦りを抑え、公平な取引を僅かにサポートする。"
IT_TRD_SA_02,乾燥した砂の術理を宿した商人秤,TRD,貿易,TRD_02,商人秤,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した商人秤。琥珀の術理が砂塵による誤差を防ぎ、砂漠のど真ん中でも正確な商売ができる。"
IT_TRD_AS_02,星明かりを映す青い商人秤,TRD,貿易,TRD_02,商人秤,AS,青色,星明かり (Astral),"星明かりを映す青い商人秤。方位の感覚を僅かに鋭くし、どちらの商品がより利益を生むかを直感させる。"
IT_TRD_LI_02,生命の脈動を封じた赤い商人秤,TRD,貿易,TRD_02,商人秤,LI,赤色,生命 (Life),"生命の脈動を封じた赤い商人秤。葉脈のように活力が秤を通じて伝わり、商談中の疲労を僅かに軽減する。"
IT_TRD_ME_03,金属の術理で構造を強化した封蝋印,TRD,貿易,TRD_03,封蝋印,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化した封蝋印。物理的な耐久性が高く、硬い革袋にも鮮明な印章を残せる。"
IT_TRD_EL_03,霊薬を配合した青緑の封蝋印,TRD,貿易,TRD_03,封蝋印,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の封蝋印。浸透する清涼感が契約者に安らぎを与え、円滑な合意を僅かに助ける。"
IT_TRD_SA_03,乾燥した砂の術理を宿した封蝋印,TRD,貿易,TRD_03,封蝋印,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した封蝋印。琥珀の術理が印章を乾燥から守り、数百年経っても砕けぬ強さを授ける。"
IT_TRD_AS_03,星明かりを映す青い封蝋印,TRD,貿易,TRD_03,封蝋印,AS,青色,星明かり (Astral),"星明かりを映す青い封蝋印。方位の感覚を僅かに鋭くし、信頼すべき相手を直感で予感させる助けとなる。"
IT_TRD_LI_03,生命の脈動を封じた赤い封蝋印,TRD,貿易,TRD_03,封蝋印,LI,赤色,生命 (Life),"生命の脈動を封じた赤い封蝋印。葉脈のように活力が契約を通じて伝わり、持ち主の覇気を僅かに高める。"
IT_TRD_ME_04,金属の板で補強された頑丈な帳簿,TRD,貿易,TRD_04,帳簿,ME,紫色,精神・鉄 (Mental/Metal),"金属の板で補強された頑丈な帳簿。構造強化により、砂嵐や浸水から商いの記録を物理的に保護する。"
IT_TRD_EL_04,霊薬を配合した青緑の帳簿,TRD,貿易,TRD_04,帳簿,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の帳簿。浸透する清涼感が記帳中の精神疲労を和らげ、長時間の計算を僅かに楽にする。"
IT_TRD_SA_04,乾燥した砂の術理を宿した帳簿,TRD,貿易,TRD_04,帳簿,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した帳簿。琥珀の術理が紙の劣化を防ぎ、砂漠を何十年旅しても記録を鮮明に保つ。"
IT_TRD_AS_04,星明かりを映す青い帳簿,TRD,貿易,TRD_04,帳簿,AS,青色,星明かり (Astral),"星明かりを映す青い帳簿。方位の感覚を僅かに鋭くし、次に狙うべき市場の方角を直感させる。"
IT_TRD_LI_04,生命の脈動を封じた赤い帳簿,TRD,貿易,TRD_04,帳簿,LI,赤色,生命 (Life),"生命の脈動を封じた赤い帳簿。葉脈のように活力が記録から全身へ伝わり、読み返すたびに元気が出る。"
IT_TRD_ME_05,金属の術理で構造を強化した小さな宝箱,TRD,貿易,TRD_05,小宝箱,ME,紫色,精神・鉄 (Mental/Metal),"金属の術理で構造を強化した小さな宝箱。物理的な破壊を拒絶する堅牢さを持ち、貴重品を確実に守り抜く。"
IT_TRD_EL_05,霊薬を配合した青緑の小宝箱,TRD,貿易,TRD_05,小宝箱,EL,青緑色,元素 (Elemental),"霊薬を配合した青緑の小宝箱。浸透する清涼感が中の薬品の変質を抑え、効き目を僅かに長持ちさせる。"
IT_TRD_SA_05,乾燥した砂の術理を宿した小宝箱,TRD,貿易,TRD_05,小宝箱,SA,金色,砂・聖 (Sacred/Sand),"乾燥した砂の術理を宿した小宝箱。琥珀の術理が砂塵や湿気を完全に遮断し、デリケートな素材を守り抜く。"
IT_TRD_AS_05,星明かりを映す青い小宝箱,TRD,貿易,TRD_05,小宝箱,AS,青色,星明かり (Astral),"星明かりを映す青い小宝箱。方位の感覚を僅かに鋭くし、宝箱をどこへ置いたか直感で予感させてくれる。"
IT_TRD_LI_05,生命の脈動を封じた赤い小宝箱,TRD,貿易,TRD_05,小宝箱,LI,赤色,生命 (Life),"生命の脈動を封じた赤い小宝箱。葉脈のように活力が中の種や生物素材に伝わり、僅かな成長を助ける。"
